GO:0001071	+_46473_47333_YP_498650.1;+_48313_49056_YP_498652.1;+_58855_61053_YP_498661.1;+_69186_70583_YP_498667.1;-_101370_102125_YP_498696.1;+_172715_173590_YP_498758.1;-_202049_202807_YP_498781.1;-_255368_256072_YP_498829.1;-_262383_263381_YP_498837.1;-_310861_311661_YP_498887.1;+_328839_329258_YP_498904.1;-_432268_433152_YP_499017.1;+_443301_444029_YP_499022.1;-_498653_500035_YP_499071.1;+_516851_517420_YP_499088.1;+_627202_627846_YP_499198.1;+_662031_664181_YP_499232.1;+_667178_668044_YP_499238.1;-_679331_679774_YP_499253.1;+_690242_691006_YP_499265.1;-_885304_886173_YP_499466.1;+_963466_963885_YP_499544.1;+_1092094_1092525_YP_499684.1;+_1148091_1148663_YP_499734.1;+_1157573_1157905_YP_499743.1;+_1179703_1180476_YP_499763.1;+_1194610_1195785_YP_499776.1;+_1208723_1209436_YP_499787.1;+_1258312_1258914_YP_499844.1;-_1517928_1518377_YP_500107.1;+_1525231_1526124_YP_500115.1;-_1527872_1528891_YP_500117.1;-_1541178_1541630_YP_500131.1;-_1756341_1757330_YP_500354.1;-_1794442_1794843_YP_500382.1;+_1804463_1804777_YP_500393.1;+_1808330_1808800_YP_500398.1;-_1884694_1885317_YP_500477.1;-_1907218_1907664_YP_500494.1;-_1972956_1973585_YP_500589.1;-_1999766_2000068_YP_500616.1;-_2026325_2026705_YP_500645.1;-_2085840_2086052_YP_500734.1;-_2099582_2100532_YP_500750.1;-_2103840_2104475_YP_500754.1;-_2131923_2132693_YP_500776.1;+_2209012_2209332_YP_500865.1;-_2279896_2280687_YP_500923.1;+_2333260_2333700_YP_500994.1;-_2335008_2335358_YP_500996.1;-_2359425_2361380_YP_501031.1;+_2377602_2378294_YP_501047.1;+_2380501_2381373_YP_501051.1;+_2388679_2389443_YP_501060.1;+_2398217_2399101_YP_501069.1;-_2423435_2423890_YP_041796.1;+_2448417_2450522_YP_501126.1;-_2458889_2459491_YP_501137.1;-_2587950_2588630_YP_501267.1;-_2597180_2597638_YP_501277.1;-_2605064_2605498_YP_501285.1;-_2626346_2627173_YP_501309.1;-_2721380_2721835_YP_501412.1;-_2731847_2732296_YP_501421.1
GO:0022607	+_427610_428614_YP_499011.1;+_468930_469232_YP_499048.1;+_1056820_1057080_YP_499640.1;+_1104512_1105075_YP_499695.1;-_1677126_1677716_YP_500282.1
GO:0006457	+_485715_486596_YP_499064.1;+_537596_538474_YP_499105.1;+_854535_855128_YP_499444.1;-_1591334_1592473_YP_500192.1;-_1592609_1594441_YP_500193.1;-_1594510_1595136_YP_500194.1;-_1677870_1679132_YP_500283.1;-_1679283_1680584_YP_500284.1;+_1875243_1876205_YP_500469.1;-_2088446_2088730_YP_500737.1;+_2354705_2355157_YP_501023.1
GO:0016887	+_5034_6968_YP_498613.1;+_7005_9668_YP_498614.1;+_141658_142398_YP_498736.1;-_180403_181995_YP_498764.1;+_191492_192589_YP_498772.1;-_268756_269415_YP_498844.1;+_301501_302178_YP_498878.1;+_344357_345199_YP_498922.1;+_359013_360110_YP_498935.1;+_483393_485486_YP_499063.1;+_508168_509532_YP_499080.2;-_626337_627080_YP_499197.1;+_641201_641998_YP_499211.1;+_653939_654700_YP_499226.1;+_712364_714247_YP_499289.1;+_716262_717239_YP_499291.1;+_732955_733716_YP_499308.1;+_759662_762508_YP_499337.1;+_817632_818393_YP_499401.1;+_896024_897106_YP_499478.1;+_897096_898037_YP_499479.1;+_901689_902675_YP_499482.1;+_902678_903658_YP_499483.1;+_945614_946255_YP_499523.1;-_991619_993019_YP_499570.1;+_1059404_1061752_YP_499643.1;+_1178275_1179678_YP_499762.1;+_1216220_1217263_YP_499795.2;+_1255612_1256520_YP_499841.1;+_1292203_1294194_YP_499879.1;+_1294194_1296596_YP_499880.1;-_1322403_1323176_YP_499905.1;+_1334365_1335966_YP_499920.1;-_1353322_1354113_YP_499940.1;-_1427922_1430615_YP_499990.1;-_1455299_1456678_YP_500020.1;-_1569312_1570097_YP_500168.1;-_1850812_1851504_YP_500447.1;-_1871945_1872685_YP_500465.1;-_1893339_1894067_YP_500487.1;-_1918263_1919780_YP_500506.1;-_2023882_2024754_YP_500642.1;-_2025432_2026328_YP_500644.1;+_2104728_2106656_YP_500755.1;-_2148172_2149692_YP_500795.1;-_2182979_2184295_YP_500838.1;-_2216052_2216834_YP_500874.1;-_2302023_2302883_YP_500950.1;-_2302880_2303689_YP_500951.1;-_2342407_2343012_YP_501009.1;-_2407315_2408214_YP_501080.1;-_2426124_2426789_YP_501103.1;-_2480544_2481275_YP_501159.1;-_2522998_2524224_YP_501205.1;-_2531684_2532346_YP_501213.1;-_2539480_2540229_YP_501222.1;-_2540222_2541037_YP_501223.1;+_2598072_2598767_YP_501278.1;+_2610409_2611044_YP_501291.1;-_2716823_2717578_YP_501405.1;-_2792008_2793720_YP_501468.1;+_2807978_2808736_YP_501484.1
GO:0003677	+_517_1878_YP_498609.1;+_2156_3289_YP_498610.1;+_3912_5024_YP_498612.1;+_5034_6968_YP_498613.1;+_7005_9668_YP_498614.1;+_20766_22166_YP_498624.1;+_46473_47333_YP_498650.1;+_48313_49056_YP_498652.1;+_58855_61053_YP_498661.1;+_69186_70583_YP_498667.1;-_75400_76152_YP_498671.1;-_101370_102125_YP_498696.1;+_114083_114568_YP_498709.1;+_172715_173590_YP_498758.1;+_174278_177067_YP_498760.1;-_202049_202807_YP_498781.1;-_255368_256072_YP_498829.1;-_262383_263381_YP_498837.1;+_281379_285818_YP_498856.1;-_310861_311661_YP_498887.1;+_328839_329258_YP_498904.1;+_343419_343622_YP_498920.1;+_356885_357730_YP_498932.1;+_360948_361451_YP_498938.1;-_362988_363299_YP_498941.1;-_366134_366397_YP_498946.1;-_384288_384992_YP_498966.1;-_385391_385663_YP_498967.1;+_400915_402126_YP_498985.1;-_432268_433152_YP_499017.1;+_443301_444029_YP_499022.1;+_445285_446958_YP_499025.1;+_447048_447365_YP_499026.1;+_447372_447968_YP_499027.1;+_467637_468461_YP_499046.1;+_473726_477232_YP_499055.1;-_498653_500035_YP_499071.1;+_503170_503631_YP_499075.1;+_503728_504216_YP_499076.1;+_508168_509532_YP_499080.2;+_516851_517420_YP_499088.1;+_522161_525712_YP_499096.2;+_525876_529472_YP_499097.1;+_604016_604651_YP_499175.1;+_614350_614910_YP_499186.1;+_627202_627846_YP_499198.1;+_652088_652762_YP_499224.1;+_662031_664181_YP_499232.1;+_664261_664686_YP_499233.1;+_664876_665592_YP_499234.1;+_667178_668044_YP_499238.1;-_679331_679774_YP_499253.1;+_690242_691006_YP_499265.1;+_747288_748226_YP_499323.1;+_757511_758527_YP_499334.1;+_759662_762508_YP_499337.1;+_770896_771840_YP_499346.1;+_801077_801277_YP_499374.1;+_868371_871847_YP_499457.1;+_871848_875501_YP_499458.1;-_885304_886173_YP_499466.1;+_963466_963885_YP_499544.1;+_1013879_1014418_YP_499594.1;+_1028809_1032261_YP_499610.1;+_1057682_1059394_YP_499642.1;+_1059404_1061752_YP_499643.1;+_1062563_1064344_YP_499646.2;+_1092094_1092525_YP_499684.1;+_1127472_1127690_YP_499716.1;+_1129105_1131513_YP_499718.1;+_1145828_1147888_YP_499733.1;+_1148091_1148663_YP_499734.1;+_1152770_1156336_YP_499741.1;+_1157573_1157905_YP_499743.1;+_1172816_1174891_YP_499758.1;+_1176771_1177667_YP_499760.1;+_1179703_1180476_YP_499763.1;+_1206475_1208718_YP_499786.1;+_1208723_1209436_YP_499787.1;+_1213673_1214065_YP_499792.1;+_1216220_1217263_YP_499795.2;+_1226775_1229297_YP_499805.1;+_1229310_1231319_YP_499806.1;+_1242419_1242787_YP_499817.1;+_1244639_1244836_YP_499819.1;+_1245525_1245749_YP_499820.1;+_1247488_1247673_YP_499823.1;+_1258312_1258914_YP_499844.1;-_1275056_1275679_YP_499863.1;+_1292203_1294194_YP_499879.1;+_1294194_1296596_YP_499880.1;+_1306256_1307518_YP_499890.1;-_1345915_1346115_YP_499930.1;-_1410723_1411601_YP_499974.1;-_1424645_1425304_YP_499987.1;-_1427922_1430615_YP_499990.1;-_1445602_1445874_YP_500008.1;-_1489039_1490406_YP_500058.1;-_1497705_1499657_YP_500079.1;-_1503578_1503841_YP_500089.1;+_1503974_1504687_YP_500091.1;-_1516992_1517879_YP_500106.1;-_1517928_1518377_YP_500107.1;+_1525231_1526124_YP_500115.1;-_1527872_1528891_YP_500117.1;-_1541178_1541630_YP_500131.1;-_1570223_1571113_YP_500169.1;-_1575824_1577623_YP_500174.1;-_1595168_1596145_YP_500195.1;-_1600398_1601372_YP_500200.1;-_1604188_1604874_YP_500203.1;-_1619921_1620397_YP_500223.1;+_1636635_1637909_YP_500242.2;-_1654800_1655804_YP_500256.1;-_1655836_1656438_YP_500257.1;-_1690423_1690893_YP_500297.1;-_1690423_1690893_YP_500297.1;-_1692937_1693809_YP_500300.1;-_1693825_1696455_YP_500301.1;-_1700396_1701100_YP_500304.1;-_1726823_1727770_YP_500326.1;-_1756341_1757330_YP_500354.1;-_1763154_1766978_YP_500361.1;-_1794442_1794843_YP_500382.1;+_1804463_1804777_YP_500393.1;+_1808330_1808800_YP_500398.1;-_1820857_1821342_YP_500412.1;-_1832458_1832601_YP_500429.1;-_1839330_1840529_YP_500433.1;-_1840522_1842000_YP_500434.1;-_1842006_1842260_YP_500434.1;-_1883874_1884338_YP_500476.1;-_1884694_1885317_YP_500477.1;-_1907218_1907664_YP_500494.1;-_1914991_1916028_YP_500502.1;-_1954148_1954552_YP_500557.1;-_1959441_1959977_YP_500566.1;-_1963026_1963244_YP_500575.1;+_1963386_1964105_YP_500576.1;+_1965877_1966923_YP_500581.1;-_1972956_1973585_YP_500589.1;-_1983124_1984164_YP_500603.1;-_1994706_1996709_YP_500613.1;-_1996713_1998905_YP_500614.1;-_1999766_2000068_YP_500616.1;-_2026325_2026705_YP_500645.1;-_2062413_2062817_YP_500698.1;+_2071479_2072249_YP_500719.1;+_2073531_2074568_YP_500723.1;-_2099582_2100532_YP_500750.1;-_2103840_2104475_YP_500754.1;+_2107018_2108628_YP_500757.1;-_2131923_2132693_YP_500776.1;+_2147108_2147803_YP_500794.1;-_2163711_2164106_YP_500813.1;+_2209012_2209332_YP_500865.1;-_2279896_2280687_YP_500923.1;-_2284057_2284473_YP_500929.1;-_2304612_2305556_YP_500953.1;-_2320527_2322662_YP_500982.1;+_2333260_2333700_YP_500994.1;-_2335008_2335358_YP_500996.1;-_2358656_2359399_YP_501030.1;-_2359425_2361380_YP_501031.1;+_2377602_2378294_YP_501047.1;+_2380501_2381373_YP_501051.1;+_2388679_2389443_YP_501060.1;+_2398217_2399101_YP_501069.1;+_2409491_2410099_YP_501082.1;+_2419555_2420106_YP_501092.1;+_2427980_2428654_YP_501105.1;+_2430183_2430626_YP_501107.1;+_2443222_2443845_YP_501121.1;+_2448417_2450522_YP_501126.1;+_2457891_2458631_YP_501136.1;-_2458889_2459491_YP_501137.1;-_2561919_2564780_YP_501250.1;-_2575188_2575508_YP_501258.1;+_2575870_2576613_YP_501259.1;-_2587950_2588630_YP_501267.1;-_2588784_2589548_YP_501268.1;-_2597180_2597638_YP_501277.1;-_2605064_2605498_YP_501285.1;-_2626346_2627173_YP_501309.1;+_2641263_2641811_YP_501323.1;+_2663447_2664016_YP_501344.1;+_2666979_2667536_YP_501350.1;-_2679756_2680343_YP_501366.1;-_2718584_2719249_YP_501407.1;-_2725940_2726644_YP_501415.1;-_2731847_2732296_YP_501421.1;+_2813010_2813237_YP_501491.1;-_2813364_2813933_YP_501492.1;-_2815463_2816302_YP_501495.1
GO:0008168	+_33691_34170_YP_498633.1;-_199584_200156_YP_498779.1;-_258897_259658_YP_498832.1;-_349926_352154_YP_498928.1;-_352151_353992_YP_498929.1;+_460594_461433_YP_499038.1;+_465209_466102_YP_499043.1;+_478748_479941_YP_499057.1;+_515500_516246_YP_499086.1;+_521338_521946_YP_499095.1;+_996199_997371_YP_499575.1;+_1038979_1039449_YP_499620.1;+_1050760_1051500_YP_499636.1;+_1092562_1093476_YP_499685.1;+_1134118_1135053_YP_499722.1;+_1135050_1136357_YP_499723.1;+_1136360_1137454_YP_499724.1;+_1160699_1161436_YP_499747.1;+_1175047_1176354_YP_499759.1;-_1370687_1371643_YP_499960.1;-_1417327_1418472_YP_499979.1;-_1554813_1555904_YP_500147.1;-_1573686_1574363_YP_500172.1;-_1589638_1590390_YP_500190.1;-_1590392_1591330_YP_500191.1;-_1623254_1623892_YP_500227.1;-_1726823_1727770_YP_500326.1;-_1771868_1772512_YP_500368.1;-_1840522_1842000_YP_500434.1;-_1842006_1842260_YP_500434.1;-_1891586_1892056_YP_500485.1;-_1985141_1986502_YP_500605.1;-_2079810_2080655_YP_500728.1;-_2179761_2180513_YP_500834.1;-_2467880_2468857_YP_501144.1;-_2632893_2633414_YP_501317.1;-_2816345_2817064_YP_501496.1
GO:0043226	+_447048_447365_YP_499026.1
GO:0008565	-_341747_342403_YP_498917.1;-_342465_342689_YP_498918.1;+_517734_517916_YP_499089.2;+_784226_784459_YP_499357.2;-_1557945_1558256_YP_500153.1;-_1649778_1652057_YP_500252.2;-_2752139_2754529_YP_501434.1
GO:0051186	+_81758_83512_YP_498677.1;+_84751_86487_YP_498679.1;+_86396_88246_YP_498680.1;-_136125_136451_YP_498730.1;+_500139_501026_YP_499072.1;+_501030_501590_YP_499073.1;-_558642_559520_YP_499121.1;+_580411_581394_YP_499145.1;+_954269_955942_YP_499536.1;+_956725_957546_YP_499538.1;-_1032401_1033471_YP_499611.1;+_1033752_1034663_YP_499612.1;+_1039451_1039933_YP_499621.1;+_1050053_1050376_YP_499634.1;+_1127906_1129105_YP_499717.1;+_1214904_1216055_YP_499794.1;-_1355915_1357183_YP_499943.1;-_1444599_1445171_YP_500006.1;-_1572583_1573683_YP_500171.1;-_1606561_1607130_YP_500207.1;-_1670757_1672043_YP_500276.1;-_1672091_1673065_YP_500277.1;-_1675563_1676909_YP_500281.1;-_1692298_1692921_YP_500299.1;-_1710978_1711922_YP_500313.1;-_1711922_1712779_YP_500314.1;-_1725533_1726735_YP_500325.1;-_1824267_1825745_YP_500417.1;-_1866397_1867797_YP_500459.1;-_1867821_1868744_YP_500460.1;-_1868802_1869839_YP_500461.1;+_1909253_1910542_YP_500497.2;-_2005175_2005996_YP_500622.1;-_2005989_2007458_YP_500623.2;+_2193936_2194739_YP_500848.1;-_2258969_2260726_YP_500903.1;+_2262008_2263984_YP_500905.1;-_2336049_2337071_YP_501000.1;-_2337091_2337690_YP_501001.1;-_2337697_2337930_YP_501002.1;-_2337936_2338382_YP_501003.1;-_2338396_2338881_YP_501004.1;-_2338878_2340137_YP_501005.1;+_2340200_2340694_YP_501006.1;-_2340696_2341202_YP_501007.1;-_2467880_2468857_YP_501144.1;-_2493173_2493865_YP_501174.1;-_2494969_2495976_YP_501176.1;-_2495978_2497336_YP_501177.1;-_2497314_2498000_YP_501178.1;-_2517858_2518793_YP_501200.1;-_2630026_2631303_YP_501315.1;-_2682287_2682658_YP_501369.1;-_2682672_2683523_YP_501370.1;-_2683516_2684307_YP_501371.1;-_2709962_2710567_YP_501397.1
GO:0000902	+_469576_470928_YP_499050.1
GO:0042254	+_520252_520752_YP_499093.1;+_1194122_1194589_YP_499775.1;-_1447060_1448370_YP_500010.1
GO:0065003	+_2354705_2355157_YP_501023.1
GO:0016765	+_487923_488726_YP_499066.1;-_951801_952739_YP_499533.1;+_1033752_1034663_YP_499612.1;+_1184453_1185223_YP_499770.1;+_1237688_1238623_YP_499812.1;-_1438010_1439308_YP_499999.1;-_1442910_1443854_YP_500004.1;-_1542062_1542943_YP_500132.1;-_1800275_1800907_YP_500390.1;-_1817565_1818758_YP_500410.1;-_1998902_1999594_YP_500615.1;-_2159311_2159952_YP_500807.1;-_2165273_2166538_YP_500816.1;-_2186631_2187890_YP_500841.1;+_2399523_2399942_YP_501070.1;-_2652276_2653139_YP_501333.1
GO:0000988	+_516851_517420_YP_499088.1;+_1157573_1157905_YP_499743.1;+_1808330_1808800_YP_500398.1;-_2131923_2132693_YP_500776.1;-_2132668_2133177_YP_500777.1
